codigo,detalle_url,entidad,objeto,estado,ubicacion,presupuesto,fecha_publicacion,semestre,cum_id,principio_activo,forma_farmaceutica,concentracion,presentacion,cantidad,precio_referencial,subtotal,proveedor_adjudicado,valor_adjudicado,fecha_adjudicacion
SICM2-133-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=OLrn9elJNSdEiWjVnI-cTu_D5CvZdEDCti711qzopVo,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: OXICODONA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 5 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA/FRASCO DOSIS PERSONAL, NO ENVASE HOSPITALARIO",Por Adjudicar oferente ganador,PICHINCHA / QUITO,$0.78520,2023-10-06 08:00:00,Second 2023,N02AA05SOR223X0,Oxicodona,Sólido oral,5 mg,"Caja x blíster/ristra/frasco dosis personal,  no envase hospitalario",153990,USD 0.785204,"USD 120,913.563960",,,
SICM2-062-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=907GqL3sPDtB5sE1246CtEYGOPSsM0uAq8AG9PIGD0A,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: BENDAMUSTINA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 100 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL -ES-,Por Adjudicar oferente ganador,PICHINCHA / QUITO,$274.33103,2023-10-06 08:00:00,Second 2023,L01AA09SPR083X0,Bendamustina,Sólido parenteral,100 mg,Caja x vial (es),2954,USD 274.331027,"USD 810,373.853758",,,
SICM2-529-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Z4MUsUpYyFRufx5HOpTdZFhvxg-7lOVJqqOjGMuT2XM,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CARBÓN ACTIVADO - FORMA FARMACÉUTICA: SÓLIDO ORAL -POLVO- - CONCENTRACIÓN: NO DEFINIDO - PRESENTACIÓN COMERCIAL: CARTÓN X FRASCOS,Verificación de documentación habilitante oferente ganador,PICHINCHA / QUITO,$3.02684,2023-10-06 08:00:00,Second 2023,A07BA01SOP000X0,Carbón activado,Sólido oral (polvo),No definido,Cartón x frascos,14628,USD 3.026838,"USD 44,276.586264",,,
SICM2-660-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Jwgewg_O-mYRDSrUy0MSlkG0XMeaJGyoWqAI_Hdim80,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: HALOPERIDOL - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 5 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLAS X 1 ML,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$0.23599,2023-10-05 08:00:00,Second 2023,N05AD01LPR225A3,Haloperidol,Líquido parenteral,5 mg/mL,Caja x ampolla(s) x 1 mL,393026,USD 0.235991,"USD 92,750.598766",,,
SICM2-400-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=uMPeIVxbDKoQsuC7RGGc_H-2XVgA8vYBCAA8eFIf9fQ,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: ROCURONIO, BROMURO - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 10 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLAS X 5 ML / CAJA X VIALES X 5 ML",Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$1.95315,2023-10-05 08:00:00,Second 2023,M03AC09LPR077L2,"Rocuronio,  Bromuro",Líquido parenteral,10 mg/mL,Caja x ampolla(s) x 5 mL / Caja x vial(es) x 5 mL,3049177,USD 1.953148,"USD 5,955,493.959196",,,
SICM2-180-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=w3iwxlGoqI6Y2JIyx4QH8QsfUC5L4q0BrK32R_gvkvI,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: AZITROMICINA - FORMA FARMACÉUTICA: SÓLIDO ORAL POLVO - CONCENTRACIÓN: 200 MG/5 ML - PRESENTACIÓN COMERCIAL: CAJA X FRASCO PARA RECONSTITUIR A 15 ML MÍNIMO CON DOSIFICADOR,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$1.24340,2023-10-05 08:00:00,Second 2023,J01FA10SOP150X0,Azitromicina,Sólido oral (polvo),200 mg/5 mL,Caja x frasco para reconstituir a 15 mL (mínimo) con dosificador,644890,USD 1.243396,"USD 801,853.646440",,,
SICM2-223-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=SqKHV-nDeMhmHLu7CwjaTuzQBzoj87_9_zPv48CnrfY,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ALBENDAZOL - FORMA FARMACÉUTICA:LÍQUIDO ORAL - CONCENTRACIÓN: 100 MG/5 ML - PRESENTACIÓN COMERCIAL: CAJA X FRASCO X 20 ML MÍNIMO,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$0.23510,2023-10-05 08:00:00,Second 2023,P02CA03LOR087X0,Albendazol,Líquido oral,100 mg/5 mL,Caja x frasco x 20 mL (mínimo),3115475,USD 0.235095,"USD 732,432.595125",,,
SICM2-242-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=HsOnns_yPnzHkkBfdx3sBTrVnjVN08VxeKHUZnqfFzE,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: FUROSEMIDA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 40 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Por Adjudicar oferente ganador,PICHINCHA / QUITO,$0.01924,2023-10-05 08:00:00,Second 2023,C03CA01SOR209X0,Furosemida,Sólido oral,40 mg,Caja x blíster/ristra,20133205,USD 0.019238,"USD 387,322.597790",,,
SICM2-308-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=ZvR6YLAG3_tvDNMmQdhGfuxw-ykiHAXu_zDfrhodYqQ,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: BENCILPENICILINA BENZATÍNICA PENICILINA G BENZATÍNICA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 600 000 UI - PRESENTACIÓN COMERCIAL: CAJA X VIALES CON DISOLVENTE,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$1.03616,2023-10-05 08:00:00,Second 2023,J01CE08SPR262X0,Bencilpenicilina benzatínica (Penicilina G benzatínica),Sólido parenteral,600 000 UI,Caja x vial(es) con disolvente,205510,USD 1.036164,"USD 212,942.063640",,,
SICM2-327-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=qW5lK0-gg7DQj3FTx94SZ78C-pFUHxZTj76UkVAaGJE,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CICLOFOSFAMIDA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 500 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL ES,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$4.33129,2023-10-05 08:00:00,Second 2023,L01AA01SPR241X0,Ciclofosfamida,Sólido parenteral,500 mg,Caja x vial (es),33526,USD 4.331288,"USD 145,210.761488",,,
SICM2-385-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=LZ-_xDnJStcZQ_cc0utIrJ4ro52oXjZ1hLaWmF9z-vQ,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: MANITOL - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN:20 % - PRESENTACIÓN COMERCIAL: FUNDA/BOLSA/FLEXIBLE AUTOCOLAPSABLE X 500 ML,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$2.55486,2023-10-05 08:00:00,Second 2023,B05BC01LPR139D1,Manitol,Líquido parenteral,20 %,Funda/bolsa/flexible autocolapsable x 500 mL,55159,USD 2.554856,"USD 140,923.302104",,,
SICM2-397-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=q99g_jbxmAqh94bwJvV_0pyUa6yDY_qb3cy8UsRMslQ,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: PROTAMINA  - FORMA FARMACÉUTICA:LÍQUIDO PARENTERAL  - CONCENTRACIÓN:10 MG/ML 1 000 UI/ML 1 000 UH/ML  - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLAS X 5 ML,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$12.43396,2023-10-05 08:00:00,Second 2023,V03AB14LPR078A8,Protamina,Líquido parenteral,10 mg/mL (1 000 UI/mL) (1 000 UH/mL),Caja x ampolla(s) x 5 mL,6030,USD 12.433957,"USD 74,976.760710",,,
SICM2-420-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=PgF3atLWqg2d38LExX7MqY3wBEBS45QcWuT2CBW-NZY,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: BUPIVACAÍNA SIN EPINEFRINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 0,5 % - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLAS X 10 ML",Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$1.61641,2023-10-05 08:00:00,Second 2023,N01BB01LPR041A9,Bupivacaína (sin epinefrina),Líquido parenteral,"0,5 %",Caja x ampolla(s) x 10 mL,56369,USD 1.616414,"USD 91,115.640766",,,
SICM2-470-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=iaGf3_W-fvaIi1196GX29rY4Azo3lmFs_qZNvYP1oa0,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: BUPRENORFINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 0,3 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLAS X 1 ML",Verificación de documentación habilitante oferente ganador,PICHINCHA / QUITO,$3.38825,2023-10-05 08:00:00,Second 2023,N02AE01LPR038A3,Buprenorfina,Líquido parenteral,"0,3 mg/mL",Caja x ampolla(s) x 1 mL,57696,USD 3.388253,"USD 195,488.645088",,,
SICM2-497-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=F4TGH0bEp9rxzzDjMVAhbJein3KdyIzDKqztf9GnHKI,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: LÁGRIMAS ARTIFICIALES Y OTROS PREPARADOS INERTES - FORMA FARMACÉUTICA: LÍQUIDO OFTÁLMICO - CONCENTRACIÓN: NO DEFINIDO - PRESENTACIÓN COMERCIAL: CAJA X FRASCO GOTERO X 15 ML MÍNIMO,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$0.59511,2023-10-05 08:00:00,Second 2023,S01XA20LOF000X0,Lágrimas artificiales y otros preparados inertes,Líquido oftálmico,No definido,Caja x frasco gotero x 15 mL (mínimo),1448084,USD 0.595107,"USD 861,764.924988",,,
SICM2-514-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=kHbWJOw1hAw-xY1HPAHpvVGXUnyi8rhnfB4XAuGxgDM,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: PREDNISOLONA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 20 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$0.06156,2023-10-05 08:00:00,Second 2023,H02AB06SOR140X0,Prednisolona,Sólido oral,20 mg,Caja x blíster/ristra,346080,USD 0.061563,"USD 21,305.723040",,,
SICM2-617-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=G3KeXFoalTrTz5L33cLG-BA5wNSBx2pTdfygEtOmr4Q,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: DEXAMETASONA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 4 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$0.09046,2023-10-05 08:00:00,Second 2023,H02AB02SOR202X0,Dexametasona,Sólido oral,4 mg,Caja x blíster/ristra,1047340,USD 0.090464,"USD 94,746.565760",,,
SICM2-633-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=FllzHcf7RaIPEB4C0Fh0iY6p-j-tlc5EUV45z_Khylc,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: VINCRISTINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL / SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL ES,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$1.73226,2023-10-05 08:00:00,Second 2023,L01CA02LSP054X0,Vincristina,Líquido parenteral o sólido parenteral,1 mg,Caja x vial (es),26657,USD 1.732263,"USD 46,176.934791",,,
SICM2-331-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=StK5wLZGIVrqB8OvM_McOqpuTI_swMMsuUDYhespXNM,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CLARITROMICINA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 500 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES- CON DILUYENTE - CAJA X VIAL-ES-,Verificación de documentación habilitante oferente ganador,PICHINCHA / QUITO,$2.69850,2023-10-05 08:00:00,Second 2023,J01FA09SPR241X0,Claritromicina,Sólido parenteral,500 mg,Caja x vial(es) con diluyente - Caja x vial(es),469123,USD 2.698503,"USD 1,265,929.822869",,,
SICM2-130-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=66UPsI-0PXLsQCxJMRwrLlRh01dlcUiGlXPGxaoK-z0,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: OXICODONA - FORMA FARMACÉUTICA: SÓLIDO ORAL -LIBERACIÓN PROLONGADA - CONCENTRACIÓN: 10 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA/FRASCO DOSIS PERSONAL, NO ENVASE HOSPITALARIO.",Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$1.02082,2023-10-05 08:00:00,Second 2023,N02AA05SLP075X0,Oxicodona,Sólido oral (Liberación prolongada),10 mg,"Caja x blíster/ristra/frasco dosis personal,  no envase hospitalario",495756,USD 1.020824,"USD 506,079.622944",,,
SICM2-422-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=9VVDxwtwDUm4xide2yCZK02x8fyob_vAYo0U07s-QTY,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CARBOHIDRATOS DEXTROSA EN AGUA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 50 % - PRESENTACIÓN COMERCIAL: FUNDA/BOLSA FLEXIBLE Y AUTOCOLAPSABLE X 500 ML CON SOBREFUNDA SELLADA HERMÉTICAMENTE,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$1.30000,2023-10-05 08:00:00,Second 2023,B05BA03LPR231F4,Carbohidratos (Dextrosa en agua),Líquido parenteral,50 %,Funda/bolsa flexible y autocolapsable x 500 mL con sobrefunda sellada herméticamente.,144265,USD 1.300000,"USD 187,544.500000",,,
SICM2-241-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=l0RIbFihXKYSp2ieuShybwmX5MtUkHRiDufaeJxo7k8,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CLARITROMICINA - FORMA FARMACÉUTICA: SÓLIDO ORAL POLVO - CONCENTRACIÓN: 125 MG/5 ML - PRESENTACIÓN COMERCIAL: CAJA X FRASCO PARA RECONSTITUIR A 60 ML MÍNIMO CON DOSIFICADOR,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$4.81216,2023-10-05 08:00:00,Second 2023,J01FA09SOP101X0,Claritromicina,Sólido oral (polvo),125 mg/5 mL,Caja x frasco para reconstituir a 60 mL (mínimo) con dosificador,29016,USD 4.812159,"USD 139,629.605544",,,
SICM2-597-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=IAg3sBHhbEnW-juMQXRl4lM_6QjxbbXbcFs6haGQYwA,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: DOCETAXEL - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 20 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES- CON DISOLVENTE,Por Adjudicar oferente ganador,PICHINCHA / QUITO,$11.65589,2023-10-05 08:00:00,Second 2023,L01CD02LPR140X0,Docetaxel,Líquido parenteral,20 mg,Caja x vial(es) con disolvente,4020,USD 11.655890,"USD 46,856.677800",,,
SICM2-627-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=KuPeR0yZ_t9AXIKZStowqtOzBgETczLJJGa9PYuWo2k,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ACICLOVIR - FORMA FARMACÉUTICA:LÍQUIDO ORAL - CONCENTRACIÓN: 200 MG/5 ML - PRESENTACIÓN COMERCIAL: CAJA X FRASCO X 100 ML MÍNIMO CON DOSIFICADOR,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$4.24053,2023-10-05 08:00:00,Second 2023,J05AB01LOR150X0,Aciclovir,Líquido oral,200 mg/5 Ml,Caja x frasco x 100 mL (mínimo) con dosificador,66511,USD 4.240532,"USD 282,042.023852",,,
SICM2-635-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=bab4wobwitTep2iU0GxYRLD_gvhAF-bvQAmPIDD1u_I,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: DAUNORUBICINA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 20 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL,Verificación de documentación habilitante oferente ganador,PICHINCHA / QUITO,$10.26047,2023-10-05 08:00:00,Second 2023,L01DB02SPR140X0,Daunorubicina,Sólido parenteral,20 mg,Caja x vial,11864,USD 10.260467,"USD 121,730.180488",,,
SICM2-639-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=wYYVfVswnhTjBRQEw7eBKg8wkwWkHzO2Q4HRr9cnDRI,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: IMATINIB - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 100 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$1.00642,2023-10-05 08:00:00,Second 2023,L01EA01SOR083X0,Imatinib,Sólido oral,100 mg,Caja x blíster/ristra,117647,USD 1.006419,"USD 118,402.176093",,,
SICM2-640-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=9_ZgzYm408Yy4jxcBJPzblAUDMzuvxABStzZ2TLkM0c,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: IMATINIB - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 400 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Por Adjudicar oferente ganador,PICHINCHA / QUITO,$2.47647,2023-10-05 08:00:00,Second 2023,L01EA01SOR211X0,Imatinib,Sólido oral,400 mg,Caja x blíster/ristra,322571,USD 2.476470,"USD 798,837.404370",,,
SICM2-641-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=-tmp2idU9BF1xd7WBuWJF_wE3NuxAJpvxIouPOnOYOM,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: SUNITINIB - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN:12,5 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA/FRASCO DOSIS PERSONAL, NO ENVASE HOSPITALARIO",Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$81.87853,2023-10-05 08:00:00,Second 2023,L01EX01SOR093X0,Sunitinib,Sólido oral,"12, 5 mg",Caja x blíster/ristra/frasco dosis personal,26412,USD 81.878526,"USD 2,162,575.628712",,,
SICM2-642-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=ySzzseJ3H_EqO0ve3q6pWzaFcci7ZgkYIUiceZaR6t8,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: SUNITINIB - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 25 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA/FRASCO DOSIS PERSONAL, NO ENVASE HOSPITALARIO",Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$98.91090,2023-10-05 08:00:00,Second 2023,L01EX01SOR157X0,Sunitinib,Sólido oral,25 mg,"Caja x blíster/ristra/frasco dosis personal,  no envase hospitalario",30443,USD 98.910901,"USD 3,011,144.559143",,,
SICM2-643-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=JGIFyGYrH4sDypXwVM8SfU69ZpAlo0Jr2m6i8vzFCB4,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: SUNITINIB - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 50 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA/FRASCO DOSIS PERSONAL, NO ENVASE HOSPITALARIO",Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$96.45865,2023-10-05 08:00:00,Second 2023,L01EX01SOR235X0,Sunitinib,Sólido oral,50 mg,"Caja x blíster/ristra/frasco dosis personal,  no envase hospitalario",24114,USD 96.458650,"USD 2,326,003.886100",,,
SICM2-644-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=o9teJhIyMl9PuT9djgQRrgAHCnLWbTQs4rB6GnXc3e4,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: LEUPROLIDE - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL / SÓLIDO PARENTERAL - CONCENTRACIÓN:11,25 MG - PRESENTACIÓN COMERCIAL: CAJA X VIALES + DISOLVENTE - CAJA X JERINGAS PRELLENADAS",Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$101.77276,2023-10-05 08:00:00,Second 2023,L02AE02LSP092X0,Leuprolide,Líquido parenteral o sólido parenteral,"11,25 mg",Caja x vial(es) + disolvente - Caja x jeringa(s) prellenada(s),19380,USD 101.772760,"USD 1,972,356.088800",,,
SICM2-645-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=RtGXlqw1kePNZsNCYviscUbkeBOBFAgZOs4iVZPGbGA,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: LEUPROLIDE - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL / SÓLIDO PARENTERAL - CONCENTRACIÓN:3,75 MG - PRESENTACIÓN COMERCIAL: CAJA X VIALES + DISOLVENTE - CAJA X JERINGAS PRELLENADAS",Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$36.18587,2023-10-05 08:00:00,Second 2023,L02AE02LSP179X0,Leuprolide,Líquido parenteral o sólido parenteral,"3,75 mg",Caja x vial(es) + disolvente - Caja x jeringa(s) prellenada(s),16294,USD 36.185870,"USD 589,612.565780",,,
SICM2-517-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=WYxk5-iIiMF1VY8WBtXVqBIYnd_eGBGKnoSAXlJJLuU,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: ZIDOVUDINA + LAMIVUDINA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 300 MG + 150 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA/FRASCO DOSIS PERSONAL, NO ENVASE HOSPITALARIO",Verificación de documentación habilitante oferente ganador,PICHINCHA / QUITO,$0.25904,2023-08-30 08:00:00,Second 2023,J05AR01SOR187X0,Zidovudina + Lamivudina,Sólido oral,300 mg + 150 mg,"Caja x blíster/ristra/frasco dosis personal, no envase hospitalario.",541470,USD 0.259041,"USD 140,262.930270",,,
SICM2-521-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=mJOu703bWLUvIyNLVLyGEb-IN2PnRq3rcgRJkWaOzLg,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: TENOFOVIR + EMTRICITABINA + EFAVIRENZ - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 300 MG + 200 MG + 600 MG - PRESENTACIÓN COMERCIAL: CAJA X FRASCO,Verificación de documentación habilitante oferente ganador,PICHINCHA / QUITO,$0.34193,2023-08-30 08:00:00,Second 2023,J05AR06SOR190X0,Tenofovir + Emtricitabina + Efavirenz,Sólido oral,300 mg + 200 mg + 600 mg,Caja x frasco,1720670,USD 0.341934,"USD 588,355.575780",,,
